product_id,brand,product_name,price,processor,processor_brand,cpu_ghz,ram_gb,ram_expandable,ram_max_gb,ram_type,display_type,display_inches,gpu_name,gpu_brand,gpu_vram_gb,ssd_gb,hdd_gb,adapter_w,battery_hours,os,raw_name
LAP0001,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |),239.73,MediaTek Octa-core,MediaTek,2.0,4.0,False,4.0,DDR4 RAM,LED,11.6,Integrated Graphics,MediaTek,,64.0,0.0,45.0,12.0,Chrome OS,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops
LAP0055,Acer,Acer Predator Helios 300 PH315-54 (NH.QC2SI.00B) Laptop (15.6 Inch | Core i9 11th Gen | 16 GB | Windows 11 | 1 TB SSD),1355.47,Intel Core i9 (11th Gen),Intel,4.8,16.0,True,32.0,DDR4 RAM,LCD,15.6,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,6.0,1024.0,0.0,65.0,6.0,Windows 11,Acer Predator Helios 300 PH315-54 (NH.QC2SI.00B) Laptop (15.6 Inch | Core i9 11th Gen | 16 GB | Windows 11 | 1 TB SSD)::595655::computer::laptops
LAP0056,MSI,MSI GF63 Thin 10SCXR-1617IN Laptop (15.6 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),688.21,Intel Core i7 (10th Gen),Intel,2.6,8.0,False,8.0,DDR4 RAM,LED,15.6,"GeForce GTX 1650 Max Q GPU, 4 GB",NVIDIA,4.0,256.0,1024.0,120.0,4.0,Windows 10,MSI GF63 Thin 10SCXR-1617IN Laptop (15.6 Inch | Core i7 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::585932::computer::laptops
LAP0057,Dell,Dell Inspiron 14 5410 (D560594WIN9S) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),801.88,Intel Core i5 (11th Gen),Intel,2.5,8.0,True,16.0,DDR4 RAM,LED,14.0,Iris Xe,Intel,,512.0,0.0,,6.0,Windows 10,Dell Inspiron 14 5410 (D560594WIN9S) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::592486::computer::laptops
LAP0058,ASUS,ASUS TUF Gaming F15 FX506LHB-HN355WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD),531.7,Intel Core i5 (10th Gen),Intel,2.5,8.0,True,32.0,DDR4 RAM,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,150.0,14.7,Windows 11,ASUS TUF Gaming F15 FX506LHB-HN355WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::596520::computer::laptops
LAP0059,ASUS,ASUS TUF Gaming A15 FA577RE-HN055WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),1480.6,AMD Octa-Core Ryzen 7,AMD,3.3,16.0,True,32.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,4.0,512.0,0.0,65.0,,Windows 11,ASUS TUF Gaming A15 FA577RE-HN055WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::596355::computer::laptops
LAP0060,ASUS,ASUS VivoBook 15 M515DA-BR322WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD),625.64,AMD Dual-Core Ryzen 3,AMD,3.4,8.0,True,12.0,DDR4 RAM,LCD,15.6,Integrated,AMD,,256.0,0.0,65.0,6.0,Windows 11,ASUS VivoBook 15 M515DA-BR322WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD)::595206::computer::laptops
LAP0061,ASUS,ASUS VivoBook 15 X515JA-BQ322WS Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD),344.0,Intel Core i3 (10th Gen),Intel,1.2,8.0,True,12.0,DDR4 RAM,LED,15.6,UHD,Intel,,512.0,0.0,45.0,,Windows 11,ASUS VivoBook 15 X515JA-BQ322WS Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::596181::computer::laptops
LAP0062,Infinix,Infinix Zero Book 13 ZL513 Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),521.27,Intel Core i7 (13th Gen),Intel,4.8,16.0,False,16.0,LPDDR5X RAM,LCD,15.6,Iris Xe,Intel,,512.0,0.0,96.0,13.0,Windows 11,Infinix Zero Book 13 ZL513 Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612344::computer::laptops
LAP0063,Lenovo,Lenovo Legion 5i (82AU00KLIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),558.24,Intel Core i5 (10th Gen),Intel,2.5,8.0,False,8.0,DDR4 RAM,LED,15.6,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,,,Windows 10,Lenovo Legion 5i (82AU00KLIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::582799::computer::laptops
LAP0064,HP,HP 15s-eq1560AU (6Q0M8PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),396.14,AMD Dual-Core Ryzen 3,AMD,2.6,8.0,True,8.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,65.0,7.0,Windows 11,HP 15s-eq1560AU (6Q0M8PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::596406::computer::laptops
LAP0065,HP,HP 14s-dq3037TU (681Y5PA) Laptop (14 Inch | Intel Celeron Dual Core | 8 GB | Windows 11 | 256 GB SSD),302.29,Intel Celeron Dual-Core,Intel,2.8,8.0,False,8.0,DDR4 RAM,LCD,14.0,UHD,Intel,,256.0,0.0,65.0,,Windows 11,HP 14s-dq3037TU (681Y5PA) Laptop (14 Inch | Intel Celeron Dual Core | 8 GB | Windows 11 | 256 GB SSD)::596577::computer::laptops
LAP0066,ASUS,ASUS VivoBook 15 X512DA-BQ313WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),437.85,AMD Dual-Core Ryzen 3,AMD,2.6,8.0,False,8.0,DDR4 RAM,LCD,15.6,Radeon Vega 3,AMD,,512.0,0.0,65.0,,Windows 11,ASUS VivoBook 15 X512DA-BQ313WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::595765::computer::laptops
LAP0067,Acer,Acer Aspire 5 A515-57G (UN.K9TSI.002) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),578.73,Intel Core i5 (12th Gen),Intel,3.3,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,65.0,9.0,Windows 11,Acer Aspire 5 A515-57G (UN.K9TSI.002) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596049::computer::laptops
LAP0068,ASUS,ASUS VivoBook 15 OLED X1505ZA-L1311WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD),623.57,Intel Core i3 (12th Gen),Intel,3.3,8.0,False,8.0,DDR4 RAM,LED,15.6,UHD Graphics,Intel,,512.0,0.0,65.0,,Windows 11,ASUS VivoBook 15 OLED X1505ZA-L1311WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::597875::computer::laptops
LAP0069,Dell,Dell Inspiron 15 3511 (D560841WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD),442.12,Intel Core i3 (11th Gen) Processor,Intel,,8.0,False,8.0,DDR4 RAM,LCD,15.6,Integrated,Intel,,256.0,1024.0,65.0,6.0,Windows 11,Dell Inspiron 15 3511 (D560841WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::598155::computer::laptops
LAP0070,Lenovo,Lenovo Ideapad Flex 5i 14ITL05 (82HS00W2IN) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),594.36,Intel Core i3 (11th Gen),Intel,3.0,8.0,False,8.0,DDR4 RAM,LED,14.0,UHD,Intel,,512.0,0.0,,,Windows 11,Lenovo Ideapad Flex 5i 14ITL05 (82HS00W2IN) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::593466::computer::laptops
LAP0071,Acer,Acer Extensa EX215-33 (NX.EH6SI.004) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD),328.36,Intel Core i3 (12th Gen) Processor,Intel,,8.0,False,8.0,LPDDR5 RAM,LCD,15.6,UHD,Intel,,256.0,0.0,45.0,,Windows 11,Acer Extensa EX215-33 (NX.EH6SI.004) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::600429::computer::laptops
LAP0072,Acer,Acer Extensa EX215-23 (NX.EH3SI.003) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),344.0,AMD Quad-Core Ryzen 5,AMD,2.8,8.0,True,32.0,LPDDR5 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,65.0,,Windows 11,Acer Extensa EX215-23 (NX.EH3SI.003) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::600084::computer::laptops
LAP0073,ASUS,ASUS TUF Gaming A17 FA766IC-HX005W Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),813.24,AMD Octa-Core Ryzen 7,AMD,2.9,16.0,True,32.0,DDR4 RAM,LCD,17.3,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,180.0,,Windows 11,ASUS TUF Gaming A17 FA766IC-HX005W Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595684::computer::laptops
LAP0074,Dell,Dell Inspiron 15 3520 (D560869WIN9B) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD),354.43,Intel Core i3 (12th Gen),Intel,1.0,8.0,True,16.0,DDR4 RAM,LCD,15.6,Integrated,Intel,,256.0,0.0,41.0,,Windows 11,Dell Inspiron 15 3520 (D560869WIN9B) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::599296::computer::laptops
LAP0075,Dell,Dell G15-5525 (D560819WIN9B) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),834.1,AMD Octa-Core Ryzen 7,AMD,3.3,16.0,False,16.0,DDR5 RAM,LCD,15.6,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,65.0,7.0,Windows 11,Dell G15-5525 (D560819WIN9B) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::596281::computer::laptops
LAP0076,ASUS,ASUS Zenbook 14 Flip OLED UN5401QA-KN511WS Laptop (14 Inch | AMD Hexa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),959.23,AMD Hexa-Core Ryzen 5,AMD,4.2,16.0,False,16.0,DDR4 RAM,LED,14.0,Radeon,AMD,,512.0,0.0,63.0,10.0,Windows 11,ASUS Zenbook 14 Flip OLED UN5401QA-KN511WS Laptop (14 Inch | AMD Hexa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::594527::computer::laptops
LAP0077,Acer,Acer Extensa EX215-23 (NX.EH3SI.002) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),323.15,AMD Quad-Core Ryzen 3,AMD,2.4,8.0,False,8.0,LPDDR5 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,,,Windows 11,Acer Extensa EX215-23 (NX.EH3SI.002) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::600431::computer::laptops
LAP0078,HP,HP Victus 15-fb0051AX (6F9T9PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),673.11,AMD Hexa-Core Ryzen 5,AMD,4.2,8.0,True,16.0,DDR4 RAM,LCD,15.6,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,4.0,512.0,0.0,65.0,,Windows 11,HP Victus 15-fb0051AX (6F9T9PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::596996::computer::laptops
LAP0079,Infinix,Infinix INBook X1 Slim XL21 Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD),291.87,Intel Core i3 (10th Gen),Intel,3.4,8.0,False,8.0,LPDDR4X RAM,LCD,14.0,"UHD GPU, 128 MB",Intel,,512.0,0.0,65.0,11.0,Windows 11,Infinix INBook X1 Slim XL21 Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::595802::computer::laptops
LAP0080,Acer,Acer Swift 5 Intel Evo (NX.A6SSI.002) SF514-55TA (NX.A6SSI.002) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),745.36,Intel Core i5 (11th Gen),Intel,4.2,8.0,False,8.0,LPDDR4X RAM,LED,14.0,Iris Xe,Intel,,512.0,0.0,65.0,,Windows 10,Acer Swift 5 Intel Evo (NX.A6SSI.002) SF514-55TA (NX.A6SSI.002) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::583436::computer::laptops
LAP0081,Apple,Apple MacBook Air M1 MGND3HN/A Ultrabook (13.3 Inch | Apple M1 | 8 GB | macOS Big Sur | 256 GB SSD),947.86,Apple M1,Apple,2.9,8.0,True,16.0,DDR4 RAM,LED,13.3,M1,Apple,,256.0,0.0,30.0,15.0,macOS,Apple MacBook Air M1 MGND3HN/A Ultrabook (13.3 Inch | Apple M1 | 8 GB | macOS Big Sur | 256 GB SSD)::583278::computer::laptops
LAP0082,Realme,Realme Book Slim Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 256 GB SSD),448.37,Intel Core i3 (11th Gen),Intel,3.0,8.0,True,8.0,LPDDR4X RAM,LCD,14.0,UHD,Intel,,256.0,0.0,65.0,4.0,Windows 10,Realme Book Slim Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 256 GB SSD)::588182::computer::laptops
LAP0083,Apple,Apple MacBook Air MQD32HN/A Ultrabook (13.3 Inch | Core i5 5th Gen | 8 GB | macOS Sierra | 128 GB SSD),708.97,Intel Core i5 (5th Gen),Intel,1.8,8.0,False,8.0,LPDDR3 RAM,LED,13.3,HD 6000,Intel,,128.0,0.0,54.0,12.0,macOS,Apple MacBook Air MQD32HN/A Ultrabook (13.3 Inch | Core i5 5th Gen | 8 GB | macOS Sierra | 128 GB SSD)::577693::computer::laptops
LAP0084,HP,HP Victus 16-e0075AX (494P2PA) Laptop (16.1 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),647.67,AMD Hexa-Core Ryzen 5,AMD,3.3,8.0,True,32.0,DDR4 RAM,LED,16.1,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,150.0,,Windows 10,HP Victus 16-e0075AX (494P2PA) Laptop (16.1 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::588204::computer::laptops
LAP0085,ASUS,ASUS Vivobook 16X K3605ZF-MB521WS Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),604.69,Intel Core i5 (12th Gen),Intel,2.0,8.0,False,8.0,DDR4 RAM,LED,16.0,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,120.0,,Windows 11,ASUS Vivobook 16X K3605ZF-MB521WS Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::611251::computer::laptops
LAP0086,ASUS,ASUS X543MA-GQ1015T Laptop (15.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 1 TB HDD),248.22,Intel Celeron Dual-Core,Intel,1.1,4.0,True,12.0,DDR4 RAM,LED,15.6,UHD 600,Intel,,0.0,1024.0,33.0,18.0,Windows 10,ASUS X543MA-GQ1015T Laptop (15.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 1 TB HDD)::582771::computer::laptops
LAP0087,HP,HP Pavilion 15-ec2004AX (3E3R5PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),594.26,AMD Hexa-Core Ryzen 5,AMD,3.3,8.0,True,16.0,DDR4 RAM,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,,4.0,Windows 10,HP Pavilion 15-ec2004AX (3E3R5PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::587958::computer::laptops
LAP0088,HP,HP 14s-dy2507TU (6N024PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD),354.43,Intel Core i3 (11th Gen),Intel,4.2,8.0,False,8.0,DDR4 RAM,LCD,14.0,UHD,Intel,,256.0,0.0,65.0,,Windows 11,HP 14s-dy2507TU (6N024PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::596544::computer::laptops
LAP0089,ASUS,ASUS VivoBook 15 X515JA-EJ392WS Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD),375.29,Intel Core i3 (10th Gen),Intel,1.2,8.0,True,12.0,DDR4 RAM,LCD,15.6,UHD,Intel,,512.0,0.0,45.0,,Windows 11,ASUS VivoBook 15 X515JA-EJ392WS Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597582::computer::laptops
LAP0090,HP,HP 15s-FR2511TU (6N049PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),386.06,Intel Core i3 (11th Gen),Intel,4.0,8.0,False,8.0,DDR4 RAM,LCD,15.6,Integrated,Intel,,512.0,0.0,65.0,9.15,Windows 11,HP 15s-FR2511TU (6N049PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596320::computer::laptops
LAP0091,Acer,Acer Aspire 7 A715-75G-50TA (NH.Q97SI.001) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD),516.16,Intel Core i5 (10th Gen),Intel,2.5,8.0,False,8.0,DDR4 RAM,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,135.0,9.0,Windows 10,Acer Aspire 7 A715-75G-50TA (NH.Q97SI.001) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::585980::computer::laptops
LAP0092,ASUS,ASUS VivoBook 15 X515EA-EJ322WS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),354.43,Intel Core i3 (11th Gen),Intel,3.0,8.0,False,8.0,RAM,LCD,15.6,UHD,Intel,,512.0,0.0,65.0,5.0,Windows 11,ASUS VivoBook 15 X515EA-EJ322WS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::594343::computer::laptops
LAP0093,HP,HP 15s-gr0012AU (35K35PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),385.71,AMD Dual-Core Ryzen 3,AMD,2.6,8.0,True,16.0,DDR4 RAM,LED,15.6,Radeon Vega 6,AMD,,256.0,1024.0,41.0,7.0,Windows 10,HP 15s-gr0012AU (35K35PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::583959::computer::laptops
LAP0094,ASUS,ASUS VivoBook 15 X515EA-EJ522WS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),437.95,Intel Core i5 (11th Gen),Intel,2.4,8.0,True,12.0,DDR4 RAM,LCD,15.6,Iris Xe,Intel,,512.0,0.0,45.0,6.0,Windows 11,ASUS VivoBook 15 X515EA-EJ522WS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596645::computer::laptops
LAP0095,ASUS,ASUS VivoBook 14 X1400EA-EK543WS Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD),489.99,Intel Core i5 (11th Gen),Intel,2.4,16.0,False,16.0,DDR4 RAM,LCD,14.0,Iris Xe,Intel,,512.0,0.0,,6.0,Windows 11,ASUS VivoBook 14 X1400EA-EK543WS Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::615768::computer::laptops
LAP0096,ASUS,ASUS TUF Gaming F15 FX506LHB-HN358W Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD),531.7,Intel Core i5 (10th Gen),Intel,2.4,8.0,True,16.0,DDR4 RAM,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,150.0,,Windows 11,ASUS TUF Gaming F15 FX506LHB-HN358W Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597639::computer::laptops
LAP0097,Apple,Apple MacBook Air M2 MLXY3HN/A Ultrabook (13.6 Inch | Apple M2 | 8 GB | macOS Monterey | 256 GB SSD),969.66,Apple M2 Processor,Apple,,8.0,False,8.0,RAM,LCD,13.6,M2 Integrated,Apple,,256.0,0.0,65.0,18.0,macOS,Apple MacBook Air M2 MLXY3HN/A Ultrabook (13.6 Inch | Apple M2 | 8 GB | macOS Monterey | 256 GB SSD)::596267::computer::laptops
LAP0098,HP,HP 15s-eq2144AU (50M63PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),380.59,AMD Hexa-Core Ryzen 5,AMD,4.0,8.0,True,16.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,65.0,9.0,Windows 11,HP 15s-eq2144AU (50M63PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::594310::computer::laptops
LAP0099,Acer,Acer Aspire 7 A715-42G (UN.QAYSI.016) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD),516.06,AMD Hexa-Core Ryzen 5,AMD,2.1,8.0,True,32.0,DDR4 RAM,LCD,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,135.0,,Windows 11,Acer Aspire 7 A715-42G (UN.QAYSI.016) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::616119::computer::laptops
LAP0100,Acer,Acer Aspire 7 A715-42G (UN.QAYSI.006) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),594.26,AMD Hexa-Core Ryzen 5 Processor,AMD,,16.0,True,32.0,DDR4 RAM,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,65.0,11.5,Windows 11,Acer Aspire 7 A715-42G (UN.QAYSI.006) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::596047::computer::laptops
LAP0101,Acer,Acer Aspire 7 A715-42G (NH.QAYSI.001) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD),516.06,AMD Hexa-Core Ryzen 5,AMD,2.1,8.0,True,8.0,DDR4 RAM,LED,15.6,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,4.0,512.0,0.0,135.0,10.0,Windows 10,Acer Aspire 7 A715-42G (NH.QAYSI.001) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::584213::computer::laptops
LAP0102,ASUS,ASUS VivoBook 15 X515JA-EJ592WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD),469.13,Intel Core i5 (10th Gen),Intel,1.0,8.0,True,12.0,DDR4 RAM,LCD,15.6,UHD,Intel,,512.0,0.0,45.0,,Windows 11,ASUS VivoBook 15 X515JA-EJ592WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597583::computer::laptops
LAP0103,Lenovo,Lenovo Ideapad 3 15ITL05 (81X800N2IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD),353.49,Intel Core i3 (11th Gen),Intel,3.0,8.0,True,12.0,DDR4 RAM,LCD,15.6,UHD,Intel,,512.0,0.0,,7.0,Windows 11,Lenovo Ideapad 3 15ITL05 (81X800N2IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::612347::computer::laptops
LAP0104,HP,HP 15s-eq2143au (50M62PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),323.15,AMD Quad-Core Ryzen 3,AMD,2.6,8.0,True,16.0,DDR4 RAM,LCD,15.6,Radeon,AMD,,512.0,0.0,41.0,9.0,Windows 11,HP 15s-eq2143au (50M62PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::594551::computer::laptops
LAP0105,HP,HP 14s-fq1089au (50M59PA) Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD),354.31,AMD Quad-Core Ryzen 3,AMD,4.0,8.0,True,16.0,DDR4 RAM,LCD,14.0,Radeon,AMD,,512.0,0.0,65.0,9.45,Windows 11,HP 14s-fq1089au (50M59PA) Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::594752::computer::laptops
LAP0106,Lenovo,Lenovo Ideapad 130 (81H7001WIN) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD),379.25,Intel Core i3 (7th Gen),Intel,2.3,4.0,False,4.0,DDR4 RAM,LED,15.6,HD 620,Intel,,0.0,1024.0,45.0,5.0,Windows 10,Lenovo Ideapad 130 (81H7001WIN) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::576003::computer::laptops
LAP0107,Xiaomi,Xiaomi RedmiBook 15 Pro Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD),417.0,Intel Core i5 (11th Gen),Intel,3.1,8.0,True,8.0,DDR4 RAM,LED,15.6,Iris Xe,Intel,,512.0,0.0,65.0,10.0,Windows 10,Xiaomi RedmiBook 15 Pro Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::587678::computer::laptops
